TARGET_B,CONTROL_NUMBER,MONTHS_SINCE_ORIGIN,IN_HOUSE,PEP_STAR,RECENCY_STATUS_96NK,FREQUENCY_STATUS_97NK,RECENT_AVG_GIFT_AMT,RECENT_RESPONSE_COUNT,RECENT_CARD_RESPONSE_COUNT,MONTHS_SINCE_LAST_PROM_RESP,LIFETIME_CARD_PROM,LIFETIME_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_AVG_GIFT_AMT,LIFETIME_GIFT_RANGE,LAST_GIFT_AMT,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_FIRST_GIFT
0,123712,65,0,0,A,1,20,2,2,17,18,44,52,4,13,20,15,17,57
0,123750,53,0,1,S,4,3.2,10,7,18,18,46,72,22,3.27,3,3,18,53
0,123755,89,0,0,A,1,15,2,1,17,24,59,81,7,11.57,10,15,17,89
0,123763,125,0,1,A,1,13,2,2,17,28,65,113,11,10.27,10,15,17,111
0,123781,101,0,0,A,3,49.25,4,3,15,28,71,430,12,35.83,32,50,15,93
0,123798,29,0,0,F,1,25,1,1,21,7,15,25,1,25,0,25,21,21
0,123804,77,0,0,A,3,12,3,0,15,18,46,55,7,7.86,14,16,15,67
1,123805,77,0,1,A,2,5.25,4,4,21,23,53,55,12,4.58,9,10,21,76
0,123819,29,0,0,A,1,11.75,4,1,26,12,28,57,5,11.4,5,15,26,32
1,123822,41,0,0,A,3,8.75,4,2,19,13,31,38,5,7.6,8,9,19,41
0,123840,65,0,1,S,4,6.11,9,4,20,17,42,65,11,5.91,3,8,20,57
0,123847,29,0,0,A,1,20,2,1,19,11,25,40,2,20,10,15,19,29
1,123862,41,0,0,A,4,4.5,4,2,15,12,28,26,6,4.33,3,4,15,36
0,123869,77,0,0,A,2,20,3,1,18,20,49,90,5,18,15,25,18,76
1,123871,137,0,1,S,2,15,2,0,15,27,65,88,10,8.8,10,15,15,116
0,123875,29,0,0,A,3,9,4,1,15,11,24,36,4,9,6,10,15,30
0,123895,65,0,0,A,1,19,2,1,17,20,49,91,7,13,15,20,17,57
1,123909,137,0,1,S,4,6.8,5,1,18,32,67,107,23,4.65,10,5,18,126
0,123913,29,0,0,A,4,12.5,4,2,18,11,28,56,5,11.2,14,10,18,28
0,123923,17,0,0,F,1,15,1,1,17,5,13,15,1,15,0,15,17,17
0,123938,113,0,1,A,1,12,1,1,18,28,65,136,16,8.5,9,12,18,110
0,123940,17,0,0,F,3,7.5,2,1,15,6,17,20,3,6.67,5,5,15,20
0,123942,29,0,0,A,2,16.67,3,1,18,11,25,50,3,16.67,6,16,18,31
0,123969,113,0,1,A,3,6.25,4,1,18,24,61,74,14,5.29,7,10,18,105
1,123972,137,0,1,S,3,5,5,3,15,29,66,82,14,5.86,5,5,15,112
0,123984,41,0,0,A,3,8.6,5,1,18,15,35,55,7,7.86,6,9,18,41
0,124005,65,0,1,A,1,20,1,1,15,15,38,50,4,12.5,10,20,15,57
0,124038,77,0,1,A,1,25,2,2,16,22,57,110,7,15.71,20,25,16,67
1,124042,101,0,1,A,1,10,3,2,18,25,68,100,15,6.67,8,11,18,95
0,124043,101,0,1,A,1,25,1,0,15,22,59,171,9,19,15,25,15,91
0,124048,113,0,1,E,2,10,3,1,15,20,51,104,13,8,7,10,15,111
0,124062,41,0,0,A,4,5,6,4,16,17,41,50,10,5,0,5,16,45
0,124071,137,0,1,S,2,10,2,1,15,29,72,129,20,6.45,7,10,15,128
1,124095,29,0,0,F,1,15,1,1,20,5,12,15,1,15,0,15,20,20
0,124097,29,0,0,A,2,12.33,3,3,17,11,27,37,3,12.33,5,12,17,30
1,124104,65,0,1,S,2,18,4,1,18,20,47,122,8,15.25,15,25,18,57
0,124114,101,0,0,A,1,20,1,0,25,22,53,72,7,10.29,15,20,25,90
0,124123,137,0,1,S,3,16,2,1,16,30,79,215,20,10.75,19,20,16,129
0,124128,65,0,1,F,3,24.33,3,2,18,24,54,159,8,19.88,20,10,17,53
1,124143,137,0,1,S,3,6.33,6,3,22,30,69,114,22,5.18,4,6,22,112
0,124144,65,0,0,A,1,26,1,1,21,22,55,132,9,14.67,21,26,21,63
0,124148,29,0,0,N,1,15,1,1,24,6,16,15,1,15,0,15,24,24
1,124149,29,0,1,A,3,12,4,3,15,10,24,48,4,12,15,13,15,27
0,124171,89,0,0,A,1,30,1,0,15,22,58,90,5,18,20,30,15,88
0,124186,17,0,0,F,1,15,1,1,16,5,13,15,1,15,0,15,16,16
0,124189,29,0,0,N,1,25,1,1,24,7,17,25,1,25,0,25,24,24
0,124190,29,0,1,A,4,6.17,6,2,18,10,26,52,9,5.78,5,5,18,28
1,124193,29,0,1,A,4,5.8,5,4,17,11,28,29,5,5.8,2,7,17,33
0,124208,137,0,1,S,4,16,5,2,18,32,80,272,28,9.71,25,12.5,18,127
0,124209,137,0,1,A,1,13.5,2,0,26,26,64,102,10,10.2,10,15,26,120
1,124227,101,0,1,S,2,19.67,3,2,18,26,72,222,16,13.88,16,19,18,93
0,124237,89,0,0,A,1,25,2,1,17,23,56,101,6,16.83,19,25,17,74
0,124241,113,0,1,S,4,7,5,3,17,23,59,70,12,5.83,3,7,17,104
0,124251,17,0,0,F,1,23,1,1,16,6,14,23,1,23,0,23,16,16
1,124271,137,0,1,A,1,8,2,2,24,28,63,77,18,4.28,10,11,24,111
0,124272,137,0,1,A,1,22.33,3,2,18,33,82,314,20,15.7,21,22,18,126
0,124292,89,0,0,A,3,11.25,4,2,19,21,55,99,10,9.9,7,11,19,87
1,124298,137,0,1,S,3,4.5,4,2,15,22,57,100,27,3.7,3,3,15,129
1,124315,41,0,0,A,3,11.67,3,1,18,14,35,58,6,9.67,12,10,18,44
0,124322,29,0,0,A,3,9,4,2,20,9,26,36,4,9,7,10,20,31
0,124328,125,0,1,A,1,10.25,4,2,23,31,75,150,23,6.52,10,10,23,122
0,124337,89,0,1,S,1,15,2,1,17,21,53,85,8,10.63,10,15,17,78
0,124350,17,0,0,E,1,50,1,0,15,4,11,50,1,50,0,50,15,15
1,124379,65,0,0,A,4,4.5,6,3,19,19,42,45,10,4.5,4,4,19,62
0,124383,77,0,1,A,1,10.67,3,1,18,23,61,159,16,9.94,17,11,18,75
0,124384,113,0,0,A,3,21.67,3,2,19,23,60,127,9,14.11,20,20,19,113
0,124390,29,0,0,A,1,15,2,1,19,9,27,30,2,15,0,15,19,32
1,124395,89,0,1,A,1,15,2,1,20,24,65,160,18,8.89,15,20,20,88
0,124464,113,0,1,A,1,9.33,3,2,26,29,73,144,22,6.55,7,10,26,113
0,124473,29,0,0,N,2,15,2,2,23,7,17,30,2,15,0,15,23,27
1,124478,29,0,1,A,2,5,2,2,22,11,24,35,4,8.75,12,15,18,29
1,124479,29,0,1,A,4,16.75,4,2,18,11,26,92,6,15.33,15,15,18,28
1,124484,29,0,1,A,4,9.8,5,5,17,11,26,66,8,8.25,10,9,17,29
0,124485,17,0,0,F,1,20,1,1,20,6,16,20,1,20,0,20,20,20
1,124514,53,0,1,A,1,21,1,1,22,21,48,120,7,17.14,11,21,22,53
1,124520,89,0,1,S,4,8.44,9,7,16,25,65,145,21,6.9,7,10,16,81
0,124521,89,0,1,A,1,20.5,2,0,19,24,59,136,11,12.36,21,15,19,86
0,124528,137,0,1,S,2,13,3,2,22,31,68,149,12,12.42,5,14,22,127
0,124530,137,0,0,A,2,11.33,3,0,15,29,66,84.08,11,7.64,11.92,12,15,119
0,124531,29,0,0,A,3,9,4,1,18,11,25,36,4,9,6,10,18,32
1,124543,137,0,1,A,1,17,2,1,16,31,77,166,15,11.07,15,18,16,130
0,124545,29,0,1,S,3,6.17,6,4,20,13,30,40,7,5.71,7,10,20,33
0,124554,137,0,1,S,1,12.67,3,2,24,32,72,137.5,23,5.98,17,10,24,112
0,124569,137,0,1,S,2,17.5,2,2,21,31,74,136,19,7.16,17,15,21,127
0,124572,65,0,1,A,2,10.6,5,5,16,20,51,96,12,8,12,15,16,65
0,124595,137,0,1,S,2,14,2,1,16,32,74,121,16,7.56,12,14,16,123
0,124616,53,0,1,S,3,11.8,5,3,15,16,43,79,8,9.88,10,15,15,53
0,124624,101,0,0,A,1,15,1,0,18,25,62,110,7,15.71,9,15,18,91
0,124666,89,0,1,A,1,20,3,2,16,22,56,104,8,13,20,25,16,88
1,124681,137,0,1,S,3,5,5,3,15,31,74,90,20,4.5,5,5,15,115
1,124683,29,0,0,A,3,7,4,2,18,11,27,28,4,7,6,8,18,33
0,124694,17,0,0,N,2,25,1,1,17,6,16,50,2,25,0,25,16,17
0,124729,137,0,1,A,4,4,4,2,17,13,35,45,16,2.81,3,3,16,130
0,124744,41,0,1,A,1,13.75,4,4,20,17,39,85,8,10.63,10,15,20,44
0,124753,137,0,0,A,1,14,2,0,18,17,48,126,15,8.4,11,14,18,125
0,124754,17,0,0,F,1,30,1,0,16,6,14,30,1,30,0,30,16,16
0,124768,125,0,0,A,1,25,1,1,20,24,56,70,5,14,20,25,20,122
0,124785,41,0,0,A,1,15,1,0,26,13,32,25,2,12.5,5,15,26,44
1,124787,65,0,1,A,1,18.5,2,1,22,20,48,120,8,15,10,20,22,56
0,124810,113,0,1,S,2,14,4,1,21,27,66,192,19,10.11,12,15,21,113
1,124817,77,0,1,A,1,8,2,1,16,22,58,131,20,6.55,7,10,16,66
0,124826,29,0,0,N,1,20,1,1,24,6,15,20,1,20,0,20,24,24
1,124847,101,0,0,A,2,18.67,3,1,15,26,64,222,11,20.18,35,20,15,92
1,124872,137,0,1,S,3,5.8,5,2,17,33,80,149,27,5.52,5,5,17,130
0,124879,89,0,1,A,1,13.67,3,1,26,22,54,143,13,11,14,13,26,81
0,124884,17,0,0,N,2,12.5,2,1,16,6,17,25,2,12.5,5,15,16,20
0,124888,41,0,0,A,4,6.6,5,3,17,14,32,36,6,6,7,7,17,40
0,124900,77,0,1,S,2,9.25,4,2,18,24,65,226,23,9.83,15,5,18,77
0,124902,137,0,1,A,3,33.4,5,1,15,33,71,336,18,18.67,32,37,15,124
0,124903,137,0,1,S,4,6.4,5,2,15,28,71,90,25,3.6,6,6,15,128
0,124904,41,0,0,A,1,14,2,1,18,11,30,38,3,12.67,6,16,18,41
0,124919,113,0,0,A,2,10.5,4,2,18,23,55,69,8,8.63,10,15,18,113
0,124920,137,0,1,A,1,16,2,1,26,30,66,110,10,11,12,17,26,114
0,124931,53,0,1,S,3,11.25,4,3,16,19,47,98,9,10.89,15,10,16,53
1,124935,137,0,1,S,4,26.88,8,4,15,32,74,410,21,19.52,25,30,15,115
0,124940,29,0,0,N,1,20,1,1,24,6,15,20,1,20,0,20,24,24
0,124944,41,0,0,A,1,19,3,2,19,16,39,72,4,18,6,19,19,41
0,124946,41,0,0,A,1,17,1,0,24,12,32,32.5,2,16.25,1.5,17,24,44
0,124955,113,0,1,A,4,5.63,8,4,15,27,65,96,19,5.05,4,5,15,105
0,124974,41,0,0,A,2,10,2,1,16,10,32,25,3,8.33,10,5,16,45
0,124977,17,0,0,F,1,20,1,0,20,5,15,20,1,20,0,20,20,20
1,124979,29,0,0,N,1,25,1,1,24,7,17,25,1,25,0,25,24,24
0,124980,29,0,0,N,1,25,1,1,24,7,18,25,1,25,0,25,24,24
0,124984,29,0,1,A,3,7.75,4,2,19,10,25,35,5,7,6,6,19,29
0,124985,77,0,0,A,2,9.67,3,1,18,18,49,47,7,6.71,14,17,18,69
1,125005,53,0,0,A,1,18,3,1,26,17,41,86,7,12.29,15,20,26,52
0,125009,113,0,1,S,2,10.67,3,1,22,27,64,102,12,8.5,9,10,22,113
1,125013,29,0,0,A,3,8.33,3,2,17,10,24,31,4,7.75,5,5,17,28
0,125041,29,0,1,N,3,21.67,3,3,17,9,22,65,3,21.67,5,25,17,24
0,125077,89,0,1,A,1,100,1,0,19,21,52,310,9,34.44,80,100,19,81
1,125086,89,0,1,S,4,7.25,4,1,15,19,53,72,13,5.54,5,5,15,80
0,125097,29,0,0,A,3,18.33,3,1,22,11,28,80,4,20,15,25,22,31
0,125109,17,0,0,F,1,20,1,1,16,6,15,20,1,20,0,20,16,16
0,125114,17,0,0,N,2,25,2,1,17,7,19,50,2,25,0,25,17,20
0,125121,29,0,0,A,3,8.75,4,1,18,11,27,35,4,8.75,5,10,18,32
0,125132,65,0,0,A,1,16,2,0,26,17,40,54,4,13.5,7,17,26,55
0,125133,65,0,0,A,1,15,1,0,19,15,41,38,5,7.6,12,15,19,61
0,125141,77,0,1,S,3,11.67,6,4,21,24,62,167,16,10.44,15,10,21,76
0,125147,89,0,1,A,2,7.5,2,1,17,18,42,90,14,6.43,7,5,17,89
0,125153,137,0,1,A,1,10,2,2,17,30,71,136,14,9.71,12,10,17,130
0,125155,29,0,1,A,4,13,4,3,19,11,26,87,6,14.5,15,25,18,29
1,125164,101,0,0,A,1,50,1,1,21,21,57,113,5,22.6,47,50,21,93
0,125180,17,0,0,F,1,25,1,0,20,7,16,25,1,25,0,25,20,20
1,125181,29,0,1,A,3,7.5,4,4,16,10,25,30,4,7.5,5,10,16,29
0,125208,29,0,1,N,3,5,4,1,17,10,23,20,4,5,9,11,17,27
0,125213,41,0,1,S,4,11.4,5,3,16,16,39,73,7,10.43,8,13,16,44
0,125217,65,0,1,S,4,13.17,6,5,19,18,50,102,9,11.33,11,14,19,63
0,125230,101,0,1,A,1,17,2,1,18,24,56,80,7,11.43,13,18,18,93
0,125239,137,0,1,S,4,9.5,6,5,17,33,78,181,24,7.54,8,10,17,129
0,125269,41,0,1,S,2,13.67,3,1,25,17,41,87,7,12.43,20,25,18,44
0,125273,41,0,0,A,1,27,1,1,17,16,39,92,4,23,7,27,17,45
1,125277,65,0,1,S,3,52,5,4,21,22,59,400,11,36.36,48,52,21,64
0,125280,89,0,1,A,1,15,2,1,17,20,54,54,6,9,17,20,17,81
1,125289,101,0,0,A,3,6.5,4,0,18,25,57,63,12,5.25,5,8,18,105
0,125310,53,0,0,A,2,35,1,0,18,18,46,130,4,32.5,10,35,18,53
1,125325,113,0,1,S,3,20.89,6,3,15,31,79,336.34,23,14.62,19,20,15,113
1,125337,29,0,0,A,2,15.67,3,1,15,10,23,47,3,15.67,2,15,15,29
0,125352,89,0,1,S,2,19,2,0,19,24,61,116,10,11.6,19,22,19,85
0,125354,89,0,1,A,1,11,1,0,18,23,60,114,16,7.13,8,11,18,89
1,125366,29,0,0,N,1,15,1,1,24,6,18,15,1,15,0,15,24,24
0,125397,41,0,1,A,4,3.33,6,2,15,13,31,29,9,3.22,2,3,15,41
0,125399,41,0,0,A,2,17.5,2,0,18,14,34,51,4,12.75,15,20,18,44
0,125401,65,0,0,A,1,17.5,2,0,18,17,41,51,4,12.75,15,20,18,57
0,125412,29,0,0,N,3,7.33,3,2,15,8,19,22,3,7.33,5,7,15,24
0,125417,65,0,1,A,1,23,2,1,31,21,55,128,7,18.29,16,25,18,65
0,125432,53,0,0,A,1,15,2,1,17,18,39,55,4,13.75,10,20,17,52
1,125444,113,0,1,A,1,10,2,1,20,19,54,150,21,7.14,9,10,20,112
1,125446,137,0,1,S,1,12,3,3,21,34,77,257,26,9.88,10,13,21,128
0,125451,41,0,0,A,1,15.5,2,1,23,13,33,36,3,12,15,20,23,41
0,125453,17,0,0,F,1,15,1,1,17,5,13,15,1,15,0,15,17,17
1,125467,29,0,0,A,1,12.5,2,2,15,9,21,25,2,12.5,5,15,15,28
0,125474,65,0,0,A,3,7.5,2,2,16,16,42,42,6,7,5,10,16,57
0,125475,65,0,1,S,3,18.33,3,2,18,13,31,157,10,15.7,17,13,18,63
0,125484,137,0,1,A,1,0,0,0,,26,69,112,13,8.62,32,35,25,115
1,125501,41,0,1,A,2,12.14,7,4,23,17,40,130,10,13,10,10,23,41
0,125503,41,0,0,A,1,26.5,2,0,23,14,35,63,3,21,19,29,23,44
1,125506,89,0,0,A,2,16,2,0,17,12,28,61,5,12.2,12,17,17,83
0,125508,41,0,1,N,3,9,6,4,20,19,48,74,9,8.22,10,4,19,45
0,125514,77,0,1,S,3,9.75,4,2,16,21,51,131,17,7.71,10,14,16,66
0,125516,77,0,1,S,4,14.38,8,5,20,24,67,345,29,11.9,15,20,18,77
1,125522,137,0,1,S,4,7.83,6,5,21,32,83,228,41,5.56,7,6,18,131
0,125532,17,0,0,F,1,20,1,0,19,6,15,20,1,20,0,20,19,19
0,125533,17,0,0,F,1,25,1,0,20,6,16,25,1,25,0,25,20,20
0,125545,125,0,1,S,4,10.6,5,3,16,32,76,153.5,17,9.03,12.5,8,16,124
0,125552,17,0,0,F,1,25,1,1,17,6,14,25,1,25,0,25,17,17
0,125560,41,0,1,A,1,22,3,3,23,16,35,101,5,20.2,9,21,23,41
0,125566,41,0,1,S,4,3.56,9,7,21,17,37,49,15,3.27,3,3,21,45
0,125576,77,0,1,S,2,15.67,3,2,18,21,54,77,9,8.56,14,17,18,76
1,125593,125,0,0,A,3,25,3,1,15,29,71,220,9,24.44,40,25,15,113
0,125599,17,1,0,N,3,6,2,1,16,7,20,37,3,12.33,20,7,16,20
0,125601,29,0,0,N,1,15,1,1,22,5,13,15,1,15,0,15,22,22
0,125607,41,0,1,A,2,13.2,5,3,18,15,35,88,7,12.57,8,10,18,41
0,125617,65,0,1,A,4,10.2,5,3,18,22,53,118,13,9.08,6,11,18,61
1,125630,125,0,0,A,1,0,0,0,,27,64,100,6,16.67,10,20,23,123
0,125633,137,0,1,A,1,12.5,2,1,26,30,74,218,24,9.08,14,10,26,130
0,125636,17,0,0,F,1,20,1,0,16,6,14,20,1,20,0,20,16,16
0,125651,65,0,1,A,1,13.5,2,1,17,18,47,75,6,12.5,6,15,17,56
0,125717,113,0,1,S,4,8.4,5,2,18,28,75,140,20,7,7,10,18,113
0,125734,77,0,1,S,2,7.83,6,4,16,21,55,101,15,6.73,7,10,16,68
1,125741,113,0,1,A,1,11,2,1,19,25,66,71,14,5.07,10,10,19,111
0,125748,29,0,0,A,1,12.5,2,1,24,7,18,25,2,12.5,15,20,24,28
0,125775,29,0,0,A,1,13,2,0,19,9,21,26,2,13,6,16,19,28
0,125789,101,0,0,A,1,18,2,2,19,26,60,105,9,11.67,15,16,19,91
0,125803,29,0,1,S,3,8.5,4,1,20,11,29,40,5,8,6,11,20,33
0,125804,29,0,1,N,3,8,4,3,15,9,22,32,4,8,6,8,15,27
0,125809,41,0,0,A,1,15.5,2,1,19,12,34,41,3,13.67,6,16,19,40
0,125850,101,0,0,L,1,32.5,2,1,15,23,55,135,5,27,20,35,15,90
0,125876,77,0,1,A,1,50,1,0,26,20,48,110,4,27.5,45,50,26,68
0,125893,29,0,0,A,1,9.5,2,1,18,6,15,19,2,9.5,13,16,18,28
0,125894,41,0,1,S,4,17.5,6,5,18,14,39,147.5,9,16.39,17.5,20,18,36
1,125906,101,0,1,A,3,6.67,3,3,16,17,45,56,12,4.67,6,8,16,93
0,125907,125,0,1,A,1,12,2,0,18,30,70,175,16,10.94,10,12,18,123
0,125913,17,0,0,F,1,25,1,1,17,6,15,25,1,25,0,25,17,17
1,125930,137,0,1,S,3,15,3,3,21,34,88,252,42,6,17,15,21,128
0,125934,29,0,1,N,3,10.67,3,2,16,9,23,32,3,10.67,2,12,16,24
0,125941,77,0,1,S,2,10,4,1,25,23,53,132,19,6.95,15,20,18,66
0,125968,101,0,1,A,3,15,1,0,19,22,58,90,10,9,10,15,19,92
0,125969,89,0,1,S,4,8.8,5,4,20,23,58,93,20,4.65,8,10,20,86
0,125974,77,0,0,A,2,22.5,2,1,17,20,55,115,9,12.78,25,30,17,76
0,125984,29,0,1,A,4,15.8,5,3,17,11,27,79,5,15.8,10,17,17,29
1,125986,53,0,1,S,3,14,5,4,19,20,49,107,8,13.38,5,15,19,53
1,125999,77,0,1,A,1,11.8,5,3,21,24,61,207,22,9.41,15,20,21,75
0,126005,137,0,1,A,1,10,1,1,29,32,74,241,19,12.68,14,15,18,123
1,126013,65,0,0,A,1,19,2,0,18,22,55,138,9,15.33,10,20,18,64
0,126029,41,0,0,A,4,8.25,4,1,15,12,29,53,6,8.83,10,11,15,34
1,126035,137,0,1,A,1,17,3,1,22,31,78,161,16,10.06,15,17,22,130
0,126040,65,0,0,A,1,25,1,0,18,18,46,65,4,16.25,15,25,18,57
0,126062,29,0,0,A,1,12.5,2,1,20,8,23,25,2,12.5,5,15,20,32
0,126066,77,0,0,A,1,22,2,1,22,19,48,81,5,16.2,17,27,22,77
1,126069,137,0,1,S,4,6,5,4,16,27,69,127,25,5.08,4,7,16,126
0,126080,41,0,0,A,3,6.75,4,2,17,14,33,30,5,6,7,10,17,41
1,126091,65,0,0,A,3,6.8,5,0,17,22,53,87,14,6.21,3,6,17,62
0,126099,137,0,1,S,4,5.29,7,3,17,33,73,111,25,4.44,5,7,17,126
0,126133,29,0,0,N,3,30,3,2,18,10,25,90,3,30,35,25,18,25
0,126143,41,0,1,S,3,14.43,7,5,17,15,38,111,9,12.33,13,16,17,41
0,126146,53,0,0,A,3,9.75,4,1,26,17,40,61,7,8.71,6,10,18,52
0,126177,53,0,0,L,1,13.5,2,1,15,15,40,59,6,9.83,10,15,15,52
1,126184,101,0,0,A,3,7,4,3,16,20,54,52,9,5.78,7,3,16,90
0,126195,17,0,0,F,1,20,1,0,15,6,12,20,1,20,0,20,15,15
0,126213,89,0,1,A,1,13,2,1,24,21,54,73,9,8.11,12,15,24,81
0,126232,41,0,0,A,2,25,2,1,18,12,31,60,3,20,15,25,18,44
0,126273,101,0,0,A,1,20,1,0,31,28,68,190,14,13.57,20,25,18,99
0,126299,41,0,1,S,2,10.5,4,4,21,15,34,50,6,8.33,12,15,21,40
0,126302,41,0,1,S,4,6.64,14,8,15,17,41,127,23,5.52,13,6,15,45
0,126309,89,0,1,S,2,14.4,5,4,25,26,63,267,26,10.27,11,14,25,88
0,126317,137,0,1,A,1,12,1,0,19,28,76,140,15,9.33,8,12,19,129
0,126325,41,0,1,A,2,15,2,1,21,12,30,35,3,11.67,15,20,21,34
0,126329,41,0,0,A,1,18.33,3,2,18,16,40,85,5,17,15,25,18,39
1,126333,137,0,1,S,4,6.43,7,3,15,32,76,159,26,6.12,5,5,15,122
0,126354,113,0,1,E,1,14,1,0,15,23,60,109,14,7.79,9,14,15,105
0,126367,137,0,1,A,1,17.33,3,1,20,29,69,114,9,12.67,15,20,20,123
0,126396,65,0,0,A,1,32,1,1,20,18,44,84,3,28,7,32,20,56
1,126403,89,0,0,A,3,10,4,1,15,15,44,66,8,8.25,9,10,15,81
1,126415,29,0,1,A,4,5.33,6,4,16,12,28,32,6,5.33,2,7,16,33
0,126423,77,0,1,A,4,11.67,6,4,18,19,44,148,12,12.33,20,15,17,75
0,126431,29,0,0,A,1,12.5,2,1,18,8,21,25,2,12.5,5,15,18,31
0,126446,113,0,1,S,2,11.67,3,1,18,29,72,169,20,8.45,10,13,18,113
0,126447,125,0,0,A,1,15,2,1,26,17,41,66,6,11,9,15,26,114
0,126453,89,0,1,A,1,12.5,2,1,26,23,56,95,9,10.56,10,15,26,89
1,126469,77,0,1,S,4,10.8,5,2,18,20,63,227,26,8.73,7,10,18,69
0,126479,125,0,1,A,1,24.2,5,5,23,29,67,312,16,19.5,16,24,23,124
0,126482,137,0,1,S,4,7,5,2,20,29,73,137,22,6.23,4,7,19,129
1,126483,17,0,0,F,1,15,1,1,21,5,13,15,1,15,0,15,21,21
0,126494,125,0,1,S,3,8.2,5,2,20,30,75,203,23,8.83,16,10,20,122
0,126500,29,0,1,A,4,8,8,4,17,11,26,90,11,8.18,6,10,15,32
0,126513,41,0,1,S,3,5.67,6,5,16,16,47,50,11,4.55,10,11,16,44
0,126515,101,0,1,S,2,9.25,4,1,19,23,50,119,13,9.15,7,10,19,91
0,126520,137,0,1,S,2,11,4,2,18,33,76,110,17,6.47,12,10,18,128
1,126530,17,0,0,F,1,25,1,1,16,6,14,25,1,25,0,25,16,16
0,126553,101,0,1,S,4,10.25,4,0,19,24,67,144,20,7.2,8,4,17,89
0,126558,125,0,1,S,4,5.25,8,6,19,32,81,183,36,5.08,8,5,19,125
0,126563,137,0,1,S,2,7,4,4,21,31,74,118,22,5.36,5,10,21,130
0,126572,125,0,1,A,1,11.33,3,2,20,31,72,218,23,9.48,11,13,20,125
0,126607,29,0,1,A,3,5.75,4,3,17,10,23,23,4,5.75,7,5,17,28
0,126612,65,0,0,A,2,14,3,2,15,16,41,60,6,10,13,16,15,65
0,126617,137,0,1,A,1,17,1,0,20,28,70,145,11,13.18,7,17,20,126
1,126639,65,0,0,A,3,8.5,4,1,18,20,49,74,10,7.4,5,10,18,64
0,126651,29,0,0,A,1,11.67,3,1,26,11,26,35,3,11.67,5,15,26,33
0,126678,65,0,0,A,1,12,2,2,17,17,44,48,6,8,10,15,17,56
1,126681,101,0,1,A,1,14,2,0,18,27,65,146,15,9.73,12,15,18,97
0,126719,29,0,1,N,3,6.67,3,2,17,9,23,20,3,6.67,5,5,17,24
0,126736,41,0,0,A,1,20.5,2,1,18,14,34,51,3,17,15,25,18,41
0,126744,137,0,1,A,1,0,0,0,,26,69,104,14,7.43,13,10,25,127
0,126749,137,0,1,A,2,16,3,2,22,33,74,199,19,10.47,17,16,22,123
0,126756,53,0,0,A,4,5.67,3,1,20,15,40,39,7,5.57,2,5,20,53
0,126774,65,0,0,A,3,9.5,4,1,18,16,40,50,6,8.33,5,10,18,57
0,126785,101,0,1,A,2,0,0,0,,26,69,155,11,14.09,15,25,23,99
1,126787,137,0,1,S,2,22.33,3,1,18,27,64,255,21,12.14,21,25,18,126
1,126789,41,0,0,A,3,8.25,4,3,16,12,29,55,7,7.86,5,10,16,44
0,126809,29,0,1,A,4,13.33,6,1,15,12,29,86,7,12.29,19,15,15,31
1,126819,41,0,1,S,2,13,4,3,19,15,36,57,5,11.4,12,13,19,43
0,126838,137,0,1,A,1,8.75,4,4,20,33,77,152,17,8.94,12,10,20,121
0,126840,29,0,0,N,2,16,2,2,21,9,21,32,2,16,2,17,21,24
0,126862,41,0,0,A,1,20,1,0,25,11,25,23,2,11.5,17,20,25,39
0,126879,113,0,1,A,2,15,2,2,16,25,67,107,11,9.73,11,16,16,103
1,126888,29,0,0,N,1,0,0,0,,5,14,20,1,20,0,20,22,22
0,126893,29,0,0,A,2,20,3,3,16,12,28,60,3,20,0,20,16,33
0,126895,29,0,1,A,4,8.83,6,4,17,10,29,73,8,9.13,6,10,15,32
0,126909,17,0,0,N,2,14,2,1,16,6,15,28,2,14,12,20,16,16
0,126910,17,0,0,F,1,20,1,1,17,5,13,20,1,20,0,20,17,17
0,126921,53,0,0,A,1,15,1,0,18,11,32,27,3,9,10,15,18,51
0,126924,65,0,1,S,3,8.75,4,2,16,18,48,52,7,7.43,5,10,16,65
0,126930,137,0,1,S,3,7.33,6,4,17,34,83,165,34,4.85,9,10,17,127
1,126945,89,0,0,A,2,18.33,3,1,17,23,60,115,11,10.45,20,20,17,85
1,126949,77,0,1,A,2,10,4,2,16,23,61,126,12,10.5,10,10,16,76
0,126953,17,0,0,F,1,0,0,0,,4,12,15,1,15,0,15,19,19
1,126959,65,0,1,A,3,13.75,4,3,16,17,46,80,7,11.43,10,15,16,57
1,126961,89,0,1,A,2,16,3,2,15,24,63,189,17,11.12,14,16,15,81
0,126970,41,0,1,A,4,4,5,2,19,12,27,30,7,4.29,6,8,19,40
0,126975,29,0,0,A,2,41.67,3,3,15,11,25,125,3,41.67,20,50,15,29
0,126979,41,0,0,A,3,8.5,4,0,17,14,35,42,6,7,13,6,17,45
0,126987,101,0,1,S,4,4.57,7,4,18,25,61,78,21,3.71,5,5,18,89
0,126990,137,0,1,A,2,8,2,0,15,27,67,65,12,5.42,8,11,15,125
0,126993,41,0,0,A,1,20,2,2,21,16,39,66,4,16.5,11,21,21,45
